Cluster,avg_equity2P,avg_equity3P
967,0.475935,0.322379
968,0.765962,0.600346
969,0.705142,0.594611
970,0.580766,0.416691
971,0.905375,0.814583
972,0.643267,0.477253
973,0.670991,0.472714
974,0.394313,0.326424
975,0.409979,0.311469
976,0.751264,0.62881
977,0.616905,0.464339
978,0.769628,0.637829
979,0.657056,0.512327
980,0.234438,0.127203
981,0.569104,0.424328
982,0.600656,0.413216
983,0.577095,0.382163
984,0.242453,0.144306
985,0.594491,0.383336
986,0.507955,0.349858
987,0.475541,0.34265
988,0.3308,0.223708
989,0.356318,0.265987
990,0.79723,0.680706
991,0.269265,0.146512
992,0.936978,0.899993
993,0.499398,0.315977
994,0.370803,0.212853
995,0.531775,0.416647
996,0.185203,0.112772
997,0.478823,0.415957
998,0.531825,0.346324
999,0.235946,0.11795
