Cluster,avg_equity2P,avg_equity3P
852,0.612356,0.385755
853,0.724912,0.611917
854,0.561948,0.343039
855,0.628021,0.614594
856,0.841382,0.649862
857,0.43052,0.150401
858,0.480452,0.263105
859,0.684159,0.465333
860,0.519354,0.277895
861,0.914271,0.920299
862,0.193175,0.0559176
863,0.296436,0.165732
864,0.658831,0.483055
865,0.324084,0.0786951
866,0.0664154,0.0246537
867,0.245637,0.114839
868,0.594558,0.390473
869,0.661987,0.459126
870,0.547445,0.254168
871,0.744231,0.562517
872,0.098321,0.0492053
873,0.0563107,0.0242668
874,0.593302,0.289755
875,0.601791,0.383037
876,0.765524,0.76369
877,0.120451,0.0330779
878,0.720331,0.566817
879,0.238802,0.0567041
880,0.885986,0.789542
881,0.3133,0.0998169
882,0.891978,0.885578
883,0.198781,0.10035
884,0.280737,0.0914878
885,0.855963,0.792619
886,0.0489149,0.0106631
887,0.223376,0.0848182
888,0.166213,0.0365063
889,0.771611,0.654125
890,0.363366,0.105346
891,0.866647,0.778247
892,0.883011,0.852725
893,0.445982,0.260634
894,0.58232,0.407529
895,0.648156,0.485376
896,0.2375,0.108763
897,0.923988,0.864688
898,0.750212,0.668485
899,0.664534,0.435699
900,0.871129,0.807173
901,0.781245,0.61278
902,0.462207,0.282651
903,0.773835,0.665855
904,0.636559,0.412653
905,0.476405,0.273236
906,0.233554,0.0806519
907,0.68435,0.558164
908,0.563874,0.331276
909,0.204865,0.0473881
910,0.729354,0.5888
911,0.577841,0.359239
912,0.419683,0.216243
913,0.406482,0.204139
914,0.441217,0.197007
915,0.714759,0.517268
916,0.694338,0.408422
917,0.740048,0.595978
918,0.639672,0.477461
919,0.601819,0.505806
920,0.790991,0.736336
921,0.414788,0.315274
922,0.5207,0.361137
923,0.565649,0.373476
924,0.0354537,0.0187821
925,0.820715,0.674387
926,0.601166,0.421372
927,0.0823384,0.0140846
928,0.329791,0.128369
929,0.166255,0.0450025
930,0.337373,0.190205
931,0.71815,0.483398
932,0.213562,0.0956765
933,0.311773,0.148067
934,0.32739,0.184348
935,0.912602,0.810387
936,0.24128,0.0735964
937,0.735399,0.633051
938,0.0858371,0.0237427
939,0.863357,0.829134
940,0.092019,0.0284217
941,0.287467,0.0659771
942,0.788742,0.756214
943,0.352501,0.170537
944,0.85414,0.774963
945,0.493082,0.319883
946,0.604315,0.444658
947,0.795007,0.616628
948,0.57529,0.443198
949,0.831769,0.777624
950,0.584321,0.458883
951,0.87365,0.702569
952,0.769342,0.60759
953,0.243102,0.0836054
954,0.734777,0.670399
955,0.395233,0.274229
956,0.896163,0.794216
957,0.0523399,0.0174702
958,0.0728116,0.0351086
959,0.747846,0.639618
960,0.112181,0.0335801
961,0.122839,0.0492214
962,0.663759,0.517532
963,0.511846,0.323632
964,0.0758075,0.0265263
965,0.457757,0.312824
966,0.613697,0.475073
967,0.628751,0.469936
968,0.827772,0.731893
969,0.12369,0.0222804
970,0.437369,0.282113
971,0.535446,0.334653
972,0.660708,0.583118
973,0.586047,0.432923
974,0.629077,0.498021
975,0.590293,0.52291
