Cluster,avg_equity2P,avg_equity3P
474,0.467835,0.304615
475,0.592485,0.388382
476,0.517711,0.340435
477,0.604808,0.405623
478,0.532405,0.388795
479,0.307704,0.159966
480,0.528918,0.325084
481,0.492884,0.315978
482,0.497792,0.268355
483,0.25967,0.102621
484,0.470608,0.276795
485,0.191587,0.0797714
486,0.352704,0.200781
487,0.691979,0.539402
488,0.560294,0.351038
489,0.466401,0.274181
490,0.505576,0.312581
491,0.217719,0.128779
492,0.63701,0.442566
493,0.744484,0.683612
494,0.350305,0.173435
495,0.242655,0.147572
496,0.232672,0.105562
497,0.493336,0.33422
498,0.167379,0.114265
499,0.473095,0.28058
500,0.295737,0.207971
501,0.524868,0.335454
502,0.566818,0.425463
503,0.624037,0.445604
504,0.511252,0.343181
505,0.374151,0.232688
506,0.434842,0.223539
507,0.660185,0.436012
508,0.172436,0.0988022
509,0.475427,0.265446
510,0.761525,0.644344
511,0.745676,0.61725
512,0.503044,0.294587
513,0.248325,0.117788
514,0.50535,0.302247
515,0.468475,0.290726
516,0.782146,0.614595
517,0.321743,0.189819
518,0.402273,0.236685
519,0.752814,0.557746
520,0.508836,0.322308
521,0.772525,0.718855
522,0.667702,0.444142
523,0.249646,0.194963
524,0.945185,0.887361
525,0.096846,0.0434033
526,0.63605,0.483286
527,0.574736,0.399243
528,0.586658,0.351224
529,0.750781,0.594917
530,0.276644,0.141565
531,0.550521,0.362047
532,0.629319,0.497104
533,0.699783,0.579305
534,0.762568,0.710119
535,0.834951,0.773402
536,0.896821,0.79642
537,0.663833,0.462559
538,0.234257,0.121732
539,0.286377,0.186029
540,0.526586,0.34641
541,0.548189,0.391055
542,0.455639,0.253324
543,0.452477,0.264201
544,0.60802,0.479825
545,0.706069,0.503556
546,0.905576,0.855982
547,0.435116,0.258851
548,0.644578,0.479027
549,0.734154,0.656853
550,0.267085,0.135766
551,0.791776,0.610767
552,0.274693,0.168253
553,0.424812,0.250768
554,0.56591,0.351884
555,0.547172,0.332795
556,0.61138,0.49097
557,0.607694,0.443625
558,0.245791,0.0985315
559,0.630927,0.402625
560,0.219191,0.0868752
561,0.696849,0.542157
562,0.44179,0.33598
563,0.507978,0.375571
564,0.381927,0.255257
565,0.581804,0.462427
566,0.445732,0.284004
567,0.407869,0.287977
568,0.380507,0.208265
569,0.750876,0.571147
570,0.13116,0.0665175
571,0.825728,0.676818
572,0.191952,0.108008
573,0.33781,0.19475
574,0.330654,0.269711
575,0.513272,0.300299
576,0.434649,0.268685
577,0.441862,0.257445
578,0.248778,0.126893
579,0.908773,0.816658
580,0.263716,0.118307
581,0.709281,0.552081
582,0.305751,0.152581
583,0.675265,0.480313
584,0.269455,0.118098
585,0.444313,0.295575
586,0.628075,0.435468
587,0.71652,0.639196
588,0.670695,0.554342
589,0.70727,0.580018
590,0.761658,0.613054
591,0.48607,0.294299
592,0.356659,0.163097
593,0.480057,0.341408
594,0.51434,0.387671
595,0.590985,0.471239
596,0.454545,0.310563
597,0.835946,0.737401
598,0.21167,0.120839
599,0.561993,0.420526
600,0.272419,0.123707
601,0.261997,0.164583
602,0.557343,0.380848
603,0.428847,0.305503
604,0.897712,0.841116
605,0.789169,0.728081
606,0.590435,0.433566
607,0.279195,0.15539
608,0.503941,0.390181
609,0.691943,0.47757
610,0.555366,0.338807
611,0.310584,0.14178
612,0.322993,0.167319
613,0.287972,0.144867
614,0.445622,0.27494
615,0.373581,0.244415
616,0.313514,0.148298
617,0.567941,0.393186
618,0.425762,0.322766
619,0.659089,0.516315
620,0.622043,0.436014
621,0.673388,0.525731
622,0.424909,0.229563
623,0.756851,0.68829
624,0.591072,0.408787
625,0.527808,0.373258
626,0.775157,0.700709
627,0.95281,0.927922
628,0.57755,0.403251
629,0.809242,0.713682
630,0.432112,0.291453
631,0.228567,0.154606
632,0.263051,0.108511
633,0.333515,0.238612
634,0.436345,0.307575
635,0.569433,0.409007
636,0.768244,0.666044
637,0.641579,0.457849
638,0.611558,0.415214
639,0.459825,0.299081
640,0.795747,0.731379
641,0.455254,0.275682
642,0.722632,0.582151
643,0.492185,0.283584
644,0.446766,0.265565
645,0.537997,0.368962
646,0.238813,0.190701
647,0.525457,0.401975
648,0.48041,0.286834
649,0.795443,0.683054
650,0.552558,0.317077
651,0.192194,0.155389
652,0.72842,0.613058
653,0.882966,0.796126
654,0.519759,0.355123
655,0.505322,0.36294
656,0.596374,0.433376
657,0.366364,0.289567
658,0.17332,0.120467
659,0.536959,0.297809
660,0.382044,0.278387
661,0.158425,0.0815817
662,0.917295,0.852478
663,0.600969,0.445336
664,0.636986,0.514586
665,0.422065,0.271361
666,0.199638,0.107381
667,0.499215,0.332656
668,0.304507,0.127265
669,0.561495,0.340075
670,0.8955,0.81583
671,0.461317,0.284229
672,0.865764,0.776717
673,0.928862,0.86175
674,0.628918,0.462358
675,0.147663,0.101233
676,0.784094,0.7
677,0.389264,0.302814
678,0.680496,0.523373
679,0.672972,0.492489
680,0.528561,0.357545
681,0.496867,0.342393
682,0.257035,0.121051
683,0.612774,0.444857
684,0.235937,0.129477
685,0.428827,0.214084
686,0.666587,0.4935
687,0.279369,0.131163
688,0.68571,0.492805
689,0.413922,0.250955
690,0.481903,0.304669
691,0.683887,0.553241
692,0.409263,0.241669
693,0.488544,0.333237
694,0.779183,0.658316
695,0.214486,0.0821006
696,0.570012,0.372072
697,0.487136,0.283502
698,0.766961,0.601389
699,0.367424,0.179876
700,0.286422,0.156706
701,0.359448,0.22196
702,0.1984,0.0922105
703,0.252131,0.155803
704,0.897071,0.831733
705,0.291034,0.117852
706,0.937683,0.900255
707,0.547708,0.30621
708,0.74227,0.562962
709,0.755696,0.625095
710,0.680343,0.504728
711,0.29883,0.23615
712,0.486799,0.31817
713,0.585114,0.421408
714,0.665265,0.528734
715,0.146473,0.0682884
716,0.503592,0.322411
717,0.433154,0.331093
718,0.57165,0.428681
719,0.187188,0.0904779
720,0.642427,0.471947
721,0.361081,0.2539
722,0.270406,0.187438
723,0.352285,0.271134
724,0.228776,0.176271
725,0.329112,0.226721
726,0.199327,0.0738489
727,0.599782,0.386543
728,0.346511,0.148216
729,0.652603,0.429477
730,0.393319,0.230578
731,0.752317,0.581388
732,0.464181,0.301089
733,0.23107,0.163771
734,0.222638,0.0977591
735,0.253772,0.0972202
736,0.295667,0.150464
737,0.125264,0.0617287
738,0.497844,0.355029
739,0.591134,0.360997
740,0.443433,0.246749
741,0.467173,0.351762
742,0.602089,0.465352
743,0.550399,0.42919
744,0.808033,0.749195
745,0.284851,0.130864
746,0.64858,0.483866
747,0.738531,0.556202
748,0.207207,0.132785
749,0.408633,0.261651
750,0.574692,0.359769
751,0.464696,0.288053
752,0.859898,0.740441
753,0.941996,0.881225
754,0.360272,0.208578
755,0.926607,0.846123
756,0.370861,0.269861
757,0.666417,0.470977
758,0.31189,0.229919
759,0.396033,0.308973
760,0.909868,0.843564
761,0.616311,0.402407
762,0.830526,0.754202
763,0.417921,0.229588
764,0.799372,0.633309
765,0.227641,0.0991922
766,0.962087,0.927009
767,0.7784,0.732705
768,0.472087,0.293739
769,0.813346,0.698063
770,0.534036,0.325969
771,0.431824,0.246762
772,0.70209,0.553557
773,0.865495,0.751571
774,0.704346,0.564091
775,0.67316,0.515733
776,0.520757,0.319198
777,0.826648,0.715228
778,0.725976,0.56963
779,0.688595,0.513852
780,0.3665,0.210227
781,0.558683,0.372087
782,0.54752,0.37125
783,0.625346,0.472882
784,0.819036,0.710852
785,0.864762,0.802192
786,0.526553,0.38849
787,0.401726,0.252465
788,0.557829,0.393341
789,0.340322,0.142995
790,0.288978,0.226991
791,0.717713,0.574202
792,0.26671,0.203505
793,0.410164,0.296532
794,0.483616,0.259767
795,0.465948,0.33002
796,0.951734,0.918262
797,0.333927,0.191041
798,0.288029,0.166433
799,0.792324,0.667195
800,0.195639,0.0846113
801,0.556562,0.414851
802,0.608649,0.46576
803,0.470273,0.251347
804,0.59546,0.424762
805,0.354911,0.235935
806,0.618037,0.47491
807,0.597975,0.481325
808,0.609983,0.381348
809,0.693545,0.516987
810,0.917932,0.866945
811,0.6541,0.485083
812,0.673024,0.536735
813,0.526818,0.304685
814,0.670996,0.474259
815,0.304567,0.143478
816,0.530122,0.362975
817,0.537061,0.39067
818,0.4085,0.224198
819,0.775652,0.686112
820,0.188335,0.0750698
821,0.740348,0.632225
822,0.508538,0.271251
823,0.577294,0.42767
824,0.597496,0.365924
825,0.514794,0.376261
826,0.742513,0.573074
827,0.550511,0.349851
828,0.522287,0.328513
829,0.358523,0.180708
830,0.726507,0.539422
831,0.120236,0.0555883
832,0.272583,0.153908
833,0.264554,0.183409
834,0.329338,0.167457
835,0.351492,0.211794
836,0.630033,0.444653
837,0.277566,0.199429
838,0.955847,0.906734
839,0.763505,0.659143
840,0.489192,0.309595
841,0.853491,0.770054
842,0.39906,0.194697
843,0.713017,0.51725
844,0.372933,0.222262
845,0.463514,0.315894
846,0.646876,0.509596
847,0.880574,0.816951
848,0.666027,0.516333
849,0.837453,0.712882
850,0.522241,0.384467
851,0.299967,0.163688
852,0.178046,0.104381
853,0.611197,0.434257
854,0.574489,0.454937
855,0.803121,0.698942
856,0.588218,0.427035
857,0.807459,0.638168
858,0.919468,0.833937
859,0.469798,0.263056
860,0.493072,0.323421
861,0.606283,0.425863
862,0.606064,0.434358
863,0.716189,0.565525
864,0.356046,0.151595
865,0.808091,0.65125
866,0.837542,0.75789
867,0.473672,0.327025
868,0.704558,0.541373
869,0.317405,0.164995
870,0.682428,0.481083
871,0.960016,0.915712
872,0.344129,0.227261
873,0.538267,0.355513
874,0.389268,0.215378
875,0.774024,0.615607
876,0.266784,0.151171
877,0.721311,0.552989
878,0.643624,0.417301
879,0.216765,0.0983409
880,0.622753,0.463303
881,0.59562,0.416509
882,0.618253,0.425718
883,0.207684,0.0836676
884,0.116634,0.049933
885,0.324943,0.257693
886,0.634885,0.41141
887,0.653389,0.510779
888,0.561332,0.403206
889,0.532466,0.405551
890,0.494386,0.369096
891,0.53122,0.347711
892,0.293796,0.198323
893,0.292808,0.186585
894,0.746354,0.637889
895,0.18455,0.0705704
896,0.201906,0.161937
897,0.582467,0.440104
898,0.261092,0.149704
899,0.421539,0.30284
900,0.343746,0.209877
901,0.846094,0.730083
902,0.234105,0.0962596
903,0.238881,0.16713
904,0.688266,0.500175
905,0.299659,0.1729
906,0.474136,0.356898
907,0.978596,0.965542
908,0.731028,0.54552
909,0.218825,0.11932
910,0.681567,0.513322
911,0.632336,0.470644
912,0.461081,0.274128
913,0.862459,0.766597
914,0.500307,0.288406
915,0.301708,0.220449
916,0.27766,0.111429
917,0.169504,0.0836835
918,0.560708,0.362949
919,0.661544,0.544118
920,0.542167,0.344799
921,0.401572,0.273553
922,0.541024,0.322322
923,0.200614,0.117217
924,0.725485,0.589595
925,0.45618,0.283925
926,0.655523,0.451768
927,0.536691,0.313107
928,0.321096,0.144516
929,0.408881,0.201711
930,0.365896,0.222598
931,0.43896,0.277516
932,0.84863,0.744755
933,0.684193,0.541551
934,0.344058,0.184151
935,0.554317,0.352345
936,0.578449,0.366662
937,0.541942,0.35905
938,0.109081,0.0523059
939,0.273335,0.214704
940,0.554936,0.389012
941,0.475893,0.316401
942,0.631509,0.508057
943,0.821431,0.730532
944,0.150523,0.0748146
945,0.609784,0.45435
946,0.345163,0.192382
947,0.166708,0.0778028
948,0.601736,0.373938
949,0.567669,0.361048
950,0.666309,0.485327
951,0.225185,0.128216
952,0.78503,0.712456
953,0.744663,0.606984
954,0.542778,0.370025
955,0.625321,0.397341
956,0.348897,0.195856
957,0.805066,0.681094
958,0.37206,0.198027
959,0.771979,0.604908
960,0.415024,0.27389
961,0.231874,0.141518
